unixTime,hydrostatic_pressure,ambient,backscatter,water_temperature,battery_level,time,NTU,pressure_mbar,depth,temp_C
1682741186,14150,0,17700,-2,0,29-04-2023 04:06:26.0000,3672.35351819886,1415,4.2318222838584,-0.02
1682744786,14155,0,17961,-2,0,29-04-2023 05:06:26.0000,3739.01724288957,1415.5,4.23692086492329,-0.02
1682751986,14156,0,18109,-2,0,29-04-2023 07:06:26.0000,3776.81889520461,1415.6,4.23794058113627,-0.02
1682755586,14156,0,18203,-2,0,29-04-2023 08:06:26.0000,3800.82805275606,1415.6,4.23794058113627,-0.02
1682762786,14152,0,18257,-1,0,29-04-2023 10:06:26.0000,3814.62054751965,1415.2,4.23386171628436,-0.01
1682766386,14153,0,17966,-1,0,29-04-2023 11:06:26.0000,3740.29432573806,1415.3,4.23488143249734,-0.01
1682767872,14146,0,17985,-1,0,29-04-2023 11:31:12.0000,3745.14724056228,1414.6,4.22774341900649,-0.01
1682767872,14160,0,18368,-1,0,29-04-2023 11:31:12.0000,3842.97178675593,1416,4.24201944598818,-0.01
1682767872,14166,0,17879,-1,0,29-04-2023 11:31:12.0000,3718.07308417448,1416.6,4.24813774326605,-0.01
1682767872,14165,0,17681,-2,0,29-04-2023 11:31:12.0000,3667.50060337463,1416.5,4.24711802705307,-0.02
1682767872,14175,0,16440,-2,0,29-04-2023 11:31:12.0000,3350.52864038163,1417.5,4.25731518918285,-0.02
1682767872,14089,0,17036,-1,0,29-04-2023 11:31:12.0000,3502.75691592058,1408.9,4.16961959486675,-0.01
1682773586,14158,0,18058,-1,0,29-04-2023 13:06:26.0000,3763.79265015011,1415.8,4.23998001356223,-0.01
1682777186,14165,0,18275,-1,0,29-04-2023 14:06:26.0000,3819.21804577419,1416.5,4.24711802705307,-0.01
1682784386,14165,0,18403,-1,0,29-04-2023 16:06:26.0000,3851.9113666953,1416.5,4.24711802705307,-0.01
1682787986,14152,0,18139,-1,0,29-04-2023 17:06:26.0000,3784.4813922955,1415.2,4.23386171628436,-0.01
1682795186,14161,0,17556,-1,0,29-04-2023 19:06:26.0000,3635.57353216261,1416.1,4.24303916220116,-0.01
1682798786,14159,0,17589,-1,0,29-04-2023 20:06:26.0000,3644.00227896258,1415.9,4.24099972977521,-0.01
1682805986,14163,0,16287,-2,0,29-04-2023 22:06:26.0000,3311.44990521811,1416.3,4.24507859462712,-0.02
1682809586,14171,0,16597,-2,0,29-04-2023 23:06:26.0000,3390.62904182394,1417.1,4.25323632433094,-0.02
1682816786,14172,0,16772,-2,0,30-04-2023 01:06:26.0000,3435.32694152078,1417.2,4.25425604054392,-0.02
1682820386,14165,0,18117,-2,0,30-04-2023 02:06:26.0000,3778.86222776218,1416.5,4.24711802705307,-0.02
1682827586,14098,0,17136,-2,0,30-04-2023 04:06:26.0000,3528.2985728902,1409.8,4.17879704078355,-0.02
1682831186,14128,0,17209,-2,0,30-04-2023 05:06:26.0000,3546.94398247802,1412.8,4.20938852717289,-0.02
1682833408,14150,0,17178,-2,0,30-04-2023 05:43:28.0000,3539.02606881744,1415,4.2318222838584,-0.02
1682833408,14157,0,16613,-2,0,30-04-2023 05:43:28.0000,3394.71570693908,1415.7,4.23896029734925,-0.02
1682833408,14181,0,15690,-2,0,30-04-2023 05:43:28.0000,3158.96621310947,1418.1,4.26343348646072,-0.02
1682833408,14198,0,14716,-1,0,30-04-2023 05:43:28.0000,2910.19047422536,1419.8,4.28076866208134,-0.01
1682833408,14214,0,15477,-1,0,30-04-2023 05:43:28.0000,3104.56248376418,1421.4,4.29708412148899,-0.01
1682833408,14186,0,17691,-2,0,30-04-2023 05:43:28.0000,3670.0547690716,1418.6,4.26853206752561,-0.02
1682838386,14160,0,16361,-2,0,30-04-2023 07:06:26.0000,3330.35073137563,1416,4.24201944598818,-0.02
1682841986,14161,0,16614,-2,0,30-04-2023 08:06:26.0000,3394.97112350877,1416.1,4.24303916220116,-0.02
1682849186,14148,0,16337,-2,0,30-04-2023 10:06:26.0000,3324.22073370292,1414.8,4.22978285143245,-0.02
1682852786,14161,0,16383,-1,0,30-04-2023 11:06:26.0000,3335.96989590895,1416.1,4.24303916220116,-0.01
1682859986,14180,0,15690,-1,0,30-04-2023 13:06:26.0000,3158.96621310947,1418,4.26241377024774,-0.01
1682863586,14184,0,15266,-1,0,30-04-2023 14:06:26.0000,3050.66958755828,1418.4,4.26649263509965,-0.01
1682870786,14209,0,14518,-1,0,30-04-2023 16:06:26.0000,2859.61799342551,1420.9,4.2919855404241,-0.01
1682874386,14211,0,15690,-1,0,30-04-2023 17:06:26.0000,3158.96621310947,1421.1,4.29402497285005,-0.01
1682881586,14212,0,16702,-1,0,30-04-2023 19:06:26.0000,3417.44778164204,1421.2,4.29504468906303,-0.01
1682885186,14202,0,17205,-2,0,30-04-2023 20:06:26.0000,3545.92231619924,1420.2,4.28484752693326,-0.02
1682892386,14168,0,17648,-2,0,30-04-2023 22:06:26.0000,3659.07185657466,1416.8,4.25017717569201,-0.02
1682895986,14136,0,18307,-2,0,30-04-2023 23:06:26.0000,3827.39137600446,1413.6,4.21754625687671,-0.02
1682898944,14106,0,18378,-2,0,30-04-2023 23:55:44.0000,3845.5259524529,1410.6,4.18695477048737,-0.02
1682898944,14086,0,19187,-2,0,30-04-2023 23:55:44.0000,4052.15795733713,1408.6,4.16656044622781,-0.02
1682898944,14093,0,19398,-2,0,30-04-2023 23:55:44.0000,4106.05085354303,1409.3,4.17369845971866,-0.02
1682898944,14132,0,19683,-1,0,30-04-2023 23:55:44.0000,4178.84457590646,1413.2,4.2134673920248,-0.01
1682898944,14136,0,17686,-1,0,30-04-2023 23:55:44.0000,3668.77768622312,1413.6,4.21754625687671,-0.01
1682898944,14153,0,17596,-1,0,30-04-2023 23:55:44.0000,3645.79019495046,1415.3,4.23488143249734,-0.01
1682898944,14207,0,18312,-1,0,30-04-2023 23:55:44.0000,3828.66845885295,1420.7,4.28994610799815,-0.01
1682903186,14092,0,19090,-2,0,01-05-2023 01:06:26.0000,4027.3825500766,1409.2,4.17267874350568,-0.02
1682906786,14084,0,18752,-2,0,01-05-2023 02:06:26.0000,3941.05174951928,1408.4,4.16452101380186,-0.02
1682913986,14087,0,19386,-2,0,01-05-2023 04:06:26.0000,4102.98585470668,1408.7,4.16758016244079,-0.02
1682917586,14090,0,19464,-2,0,01-05-2023 05:06:26.0000,4122.90834714298,1409,4.17063931107973,-0.02
1682924786,14096,0,19508,-2,0,01-05-2023 07:06:26.0000,4134.14667620962,1409.6,4.17675760835759,-0.02
1682928386,14111,0,19806,-2,0,01-05-2023 08:06:26.0000,4210.26081397909,1411.1,4.19205335155226,-0.02
1682935586,14140,0,17120,-1,0,01-05-2023 10:06:26.0000,3524.21190777506,1414,4.22162512172862,-0.01
1682939186,14130,0,16775,-1,0,01-05-2023 11:06:26.0000,3436.09319122986,1413,4.21142795959884,-0.01
1682946386,14125,0,17492,-1,0,01-05-2023 13:06:26.0000,3619.22687170205,1412.5,4.20632937853395,-0.01
1682949986,14136,0,17247,-1,0,01-05-2023 14:06:26.0000,3556.64981212648,1413.6,4.21754625687671,-0.01
1682957186,14167,0,18189,-1,0,01-05-2023 16:06:26.0000,3797.25222078031,1416.7,4.24915745947903,-0.01
1682960786,14189,0,18271,-1,0,01-05-2023 17:06:26.0000,3818.1963794954,1418.9,4.27159121616454,-0.01
1682964480,14242,0,19381,-1,0,01-05-2023 18:08:00.0000,4101.7087718582,1424.2,4.32563617545237,-0.01
1682964480,14257,0,19980,-2,0,01-05-2023 18:08:00.0000,4254.70329710623,1425.7,4.34093191864704,-0.02
1682964480,14277,0,21004,-2,0,01-05-2023 18:08:00.0000,4516.24986447515,1427.7,4.3613262429066,-0.02
1682964480,14286,0,21121,-2,0,01-05-2023 18:08:00.0000,4546.13360312961,1428.6,4.3705036888234,-0.02
1682964480,14287,0,20711,-1,0,01-05-2023 18:08:00.0000,4441.41280955416,1428.7,4.37152340503638,-0.01
1682964480,14258,0,19810,-1,0,01-05-2023 18:08:00.0000,4211.28248025787,1425.8,4.34195163486002,-0.01
1682967986,14245,0,19451,-1,0,01-05-2023 19:06:26.0000,4119.58793173693,1424.5,4.32869532409131,-0.01
1682971586,14248,0,19662,-1,0,01-05-2023 20:06:26.0000,4173.48082794283,1424.8,4.33175447273024,-0.01
1682978786,14254,0,19574,-1,0,01-05-2023 22:06:26.0000,4151.00416980957,1425.4,4.33787277000811,-0.01
1682982386,14244,0,19923,-2,0,01-05-2023 23:06:26.0000,4240.14455263355,1424.4,4.32767560787833,-0.02
1682989586,14274,0,20478,-2,0,02-05-2023 01:06:26.0000,4381.90074881495,1427.4,4.35826709426767,-0.02
1682993186,14277,0,20743,-2,0,02-05-2023 02:06:26.0000,4449.58613978444,1427.7,4.3613262429066,-0.02
1683000386,14281,0,21102,-2,0,02-05-2023 04:06:26.0000,4541.28068830538,1428.1,4.36540510775851,-0.02
1683003986,14294,0,21228,-2,0,02-05-2023 05:06:26.0000,4573.46317608711,1429.4,4.37866141852722,-0.02
1683011186,14286,0,21494,-2,0,02-05-2023 07:06:26.0000,4641.4039836263,1428.6,4.3705036888234,-0.02
1683014786,14288,0,20846,-2,0,02-05-2023 08:06:26.0000,4475.89404646315,1428.8,4.37254312124935,-0.02
1683021986,14279,0,20893,-1,0,02-05-2023 10:06:26.0000,4487.89862523887,1427.9,4.36336567533256,-0.01
1683025586,14279,0,20413,-1,0,02-05-2023 11:06:26.0000,4365.29867178469,1427.9,4.36336567533256,-0.01
1683030016,14328,0,20217,0,0,02-05-2023 12:20:16.0000,4315.23702412423,1432.8,4.41333176976847,0
1683030016,14409,0,9737,0,0,02-05-2023 12:20:16.0000,1638.47137370791,1440.9,4.49592878301969,0
1683030016,14464,0,7142,-2,0,02-05-2023 12:20:16.0000,975.665375346231,1446.4,4.55201317473347,-0.02
1683030016,14471,0,6904,-2,0,02-05-2023 12:20:16.0000,914.876231758532,1447.1,4.55915118822432,-0.02
1683030016,14441,0,6765,-2,0,02-05-2023 12:20:16.0000,879.373328570758,1444.1,4.52855970183498,-0.02
1683030016,14430,0,7842,-2,0,02-05-2023 12:20:16.0000,1154.45697413358,1443,4.51734282349222,-0.02
1683032786,14277,0,19689,0,0,02-05-2023 13:06:26.0000,4180.37707532463,1427.7,4.3613262429066,0
1683036386,14282,0,20143,0,0,02-05-2023 14:06:26.0000,4296.33619796671,1428.2,4.36642482397149,0
1683043586,14340,0,19037,0,0,02-05-2023 16:06:26.0000,4013.8454718827,1434,4.42556836432421,0
1683047186,14384,0,16842,0,0,02-05-2023 17:06:26.0000,3453.20610139951,1438.4,4.47043587769524,0
1683054386,14428,0,9513,-1,0,02-05-2023 19:06:26.0000,1581.25806209596,1442.8,4.51530339106626,-0.01
1683057986,14458,0,7861,-1,0,02-05-2023 20:06:26.0000,1159.30988895781,1445.8,4.5458948774556,-0.01
1683065186,14461,0,7098,-2,0,02-05-2023 22:06:26.0000,964.427046279598,1446.1,4.54895402609454,-0.02
1683068786,14462,0,7124,-2,0,02-05-2023 23:06:26.0000,971.067877091699,1446.2,4.54997374230752,-0.02
1683075986,14474,0,6771,-2,0,03-05-2023 01:06:26.0000,880.905827988936,1447.4,4.56221033686325,-0.02
1683079586,14453,0,6848,-2,0,03-05-2023 02:06:26.0000,900.572903855544,1445.3,4.54079629639071,-0.02
1683086786,14436,0,6610,-2,0,03-05-2023 04:06:26.0000,839.783760267845,1443.6,4.52346112077009,-0.02
1683090386,14432,0,6611,-2,0,03-05-2023 05:06:26.0000,840.039176837541,1443.2,4.51938225591818,-0.02
1683095552,14434,0,3784,-2,0,03-05-2023 06:32:32.0000,117.976534306343,1443.4,4.52142168834413,-0.02
1683095552,14493,0,3721,0,0,03-05-2023 06:32:32.0000,101.885290415482,1449.3,4.58158494490983,0
1683095552,14544,0,3800,0,0,03-05-2023 06:32:32.0000,122.063199421483,1454.4,4.63359047177171,0
1683095552,14612,0,3869,-1,0,03-05-2023 06:32:32.0000,139.686942730522,1461.2,4.70293117425421,-0.01
1683095552,14639,0,3911,-2,0,03-05-2023 06:32:32.0000,150.414438657763,1463.9,4.73046351200461,-0.02
1683095552,14622,0,3858,-2,0,03-05-2023 06:32:32.0000,136.877360463863,1462.2,4.71312833638398,-0.02
1683097586,14431,0,4503,-2,0,03-05-2023 07:06:26.0000,301.621047917921,1443.1,4.5183625397052,-0.02
1683101186,14429,0,4277,-2,0,03-05-2023 08:06:26.0000,243.896903166577,1442.9,4.51632310727924,-0.02
1683108386,14447,0,4295,-1,0,03-05-2023 10:06:26.0000,248.494401421109,1444.7,4.53467799911285,-0.01
1683111986,14474,0,3685,-1,0,03-05-2023 11:06:26.0000,92.6902939064181,1447.4,4.56221033686325,-0.01
1683119186,14507,0,3747,0,0,03-05-2023 13:06:26.0000,108.526121227583,1450.7,4.59586097189152,0
1683122786,14526,0,3836,0,0,03-05-2023 14:06:26.0000,131.258195930547,1452.6,4.6152355799381,0
1683129986,14596,0,3810,0,0,03-05-2023 16:06:26.0000,124.617365118445,1459.6,4.68661571484656,0
1683133586,14607,0,3839,-1,0,03-05-2023 17:06:26.0000,132.024445639635,1460.7,4.69783259318932,-0.01
1683140786,14623,0,3920,-1,0,03-05-2023 19:06:26.0000,152.713187785029,1462.3,4.71414805259696,-0.01
1683144386,14628,0,3873,-1,0,03-05-2023 20:06:26.0000,140.708609009306,1462.8,4.71924663366185,-0.01
1683151586,14635,0,3903,-2,0,03-05-2023 22:06:26.0000,148.371106100193,1463.5,4.7263846471527,-0.02
1683155186,14634,0,3843,-2,0,03-05-2023 23:06:26.0000,133.04611191842,1463.4,4.72536493093972,-0.02
1683161088,14630,0,3835,-2,0,04-05-2023 00:44:48.0000,131.00277936085,1463,4.72128606608781,-0.02
1683161088,14636,0,3845,-2,0,04-05-2023 00:44:48.0000,133.556945057812,1463.6,4.72740436336568,-0.02
1683161088,14636,0,3813,-2,0,04-05-2023 00:44:48.0000,125.383614827534,1463.6,4.72740436336568,-0.02
1683161088,14622,0,3869,0,0,04-05-2023 00:44:48.0000,139.686942730522,1462.2,4.71312833638398,0
1683161088,14629,0,4042,1,0,04-05-2023 00:44:48.0000,183.874009287967,1462.9,4.72026634987483,0.01
1683161088,14606,0,3924,0,0,04-05-2023 00:44:48.0000,153.734854063813,1460.6,4.69681287697634,0
1683162386,14625,0,3847,-2,0,04-05-2023 01:06:26.0000,134.067778197205,1462.5,4.71618748502292,-0.02
1683165986,14624,0,3839,-2,0,04-05-2023 02:06:26.0000,132.024445639635,1462.4,4.71516776880994,-0.02
1683173186,14632,0,3837,-2,0,04-05-2023 04:06:26.0000,131.513612500243,1463.2,4.72332549851376,-0.02
1683176786,14636,0,3852,-2,0,04-05-2023 05:06:26.0000,135.344861045686,1463.6,4.72740436336568,-0.02
1683183986,14647,0,3806,-2,0,04-05-2023 07:06:26.0000,123.59569883966,1464.7,4.73862124170843,-0.02
1683187586,14635,0,3826,-2,0,04-05-2023 08:06:26.0000,128.704030233584,1463.5,4.7263846471527,-0.02
1683194786,14629,0,3838,-1,0,04-05-2023 10:06:26.0000,131.769029069939,1462.9,4.72026634987483,-0.01
1683198386,14620,0,3822,-1,0,04-05-2023 11:06:26.0000,127.6823639548,1462,4.71108890395803,-0.01
1683205586,14607,0,3862,0,0,04-05-2023 13:06:26.0000,137.899026742648,1460.7,4.69783259318932,0
1683209186,14603,0,3876,0,0,04-05-2023 14:06:26.0000,141.474858718395,1460.3,4.6937537283374,0
1683216386,14631,0,4006,1,0,04-05-2023 16:06:26.0000,174.679012778903,1463.1,4.72230578230078,0.01
1683219986,14639,0,3960,1,0,04-05-2023 17:06:26.0000,162.929850572877,1463.9,4.73046351200461,0.01
1683226624,14641,0,3894,-1,0,04-05-2023 18:57:04.0000,146.072356972927,1464.1,4.73250294443056,-0.01
1683226624,14635,0,3887,-2,0,04-05-2023 18:57:04.0000,144.284440985053,1463.5,4.7263846471527,-0.02
1683226624,14555,0,3888,-3,0,04-05-2023 18:57:04.0000,144.53985755475,1455.5,4.64480735011446,-0.03
1683226624,14550,0,3883,-3,0,04-05-2023 18:57:04.0000,143.262774706269,1455,4.63970876904957,-0.03
1683226624,14575,0,4010,-2,0,04-05-2023 18:57:04.0000,175.700679057688,1457.5,4.66520167437402,-0.02
1683226624,14566,0,3925,0,0,04-05-2023 18:57:04.0000,153.99027063351,1456.6,4.65602422845722,0
1683227186,14607,0,3950,0,0,04-05-2023 19:06:26.0000,160.375684875915,1460.7,4.69783259318932,0
1683230786,14621,0,4072,-1,0,04-05-2023 20:06:26.0000,191.536506378853,1462.1,4.71210862017101,-0.01
1683237986,14583,0,3966,-2,0,04-05-2023 22:06:26.0000,164.462349991054,1458.3,4.67335940407784,-0.02
1683241586,14620,0,3935,-2,0,04-05-2023 23:06:26.0000,156.544436330472,1462,4.71108890395803,-0.02
1683248786,14624,0,3914,-2,0,05-05-2023 01:06:26.0000,151.180688366851,1462.4,4.71516776880994,-0.02
1683252386,14582,0,3869,-2,0,05-05-2023 02:06:26.0000,139.686942730522,1458.2,4.67233968786487,-0.02
1683259586,14546,0,3880,-3,0,05-05-2023 04:06:26.0000,142.49652499718,1454.6,4.63562990419766,-0.03
1683263186,14548,0,3894,-3,0,05-05-2023 05:06:26.0000,146.072356972927,1454.8,4.63766933662362,-0.03
1683270386,14560,0,3866,-3,0,05-05-2023 07:06:26.0000,138.920693021433,1456,4.64990593117935,-0.03
1683273986,14565,0,3882,-3,0,05-05-2023 08:06:26.0000,143.007358136572,1456.5,4.65500451224424,-0.03
1683281186,14569,0,3850,-1,0,05-05-2023 10:06:26.0000,134.834027906293,1456.9,4.65908337709616,-0.01
1683284786,14569,0,3858,0,0,05-05-2023 11:06:26.0000,136.877360463863,1456.9,4.65908337709616,0
1683291986,14567,0,3927,1,0,05-05-2023 13:06:26.0000,154.501103772902,1456.7,4.6570439446702,0.01
1683292160,14625,0,3957,2,0,05-05-2023 13:09:20.0000,162.163600863788,1462.5,4.71618748502292,0.02
1683292160,14619,0,4008,1,0,05-05-2023 13:09:20.0000,175.189845918295,1461.9,4.71006918774505,0.01
1683292160,14566,0,4107,0,0,05-05-2023 13:09:20.0000,200.476086318221,1456.6,4.65602422845722,0
1683292160,14513,0,4040,-2,0,05-05-2023 13:09:20.0000,183.363176148574,1451.3,4.60197926916939,-0.02
1683292160,14497,0,4003,-3,0,05-05-2023 13:09:20.0000,173.912763069814,1449.7,4.58566380976174,-0.03
1683292160,14487,0,4094,-3,0,05-05-2023 13:09:20.0000,197.15567091217,1448.7,4.57546664763196,-0.03
1683295586,14613,0,3938,2,0,05-05-2023 14:06:26.0000,157.31068603956,1461.3,4.70395089046718,0.02
1683302786,14620,0,4088,2,0,05-05-2023 16:06:26.0000,195.623171493993,1462,4.71108890395803,0.02
1683306386,14619,0,4092,2,0,05-05-2023 17:06:26.0000,196.644837772777,1461.9,4.71006918774505,0.02
1683313586,14593,0,4114,1,0,05-05-2023 19:06:26.0000,202.264002306094,1459.3,4.68355656620763,0.01
1683317186,14577,0,4055,0,0,05-05-2023 20:06:26.0000,187.194424694017,1457.7,4.66724110679998,0
1683324386,14549,0,4037,-1,0,05-05-2023 22:06:26.0000,182.596926439486,1454.9,4.6386890528366,-0.01
1683327986,14540,0,4062,-2,0,05-05-2023 23:06:26.0000,188.982340681891,1454,4.62951160691979,-0.02
1683335186,14521,0,4106,-2,0,06-05-2023 01:06:26.0000,200.220669748524,1452.1,4.61013699887321,-0.02
1683338786,14506,0,4045,-2,0,06-05-2023 02:06:26.0000,184.640258997055,1450.6,4.59484125567854,-0.02
1683345986,14490,0,4065,-3,0,06-05-2023 04:06:26.0000,189.74859039098,1449,4.5785257962709,-0.03
1683349586,14482,0,4043,-3,0,06-05-2023 05:06:26.0000,184.129425857663,1448.2,4.57036806656708,-0.03
1683356786,14491,0,4068,-2,0,06-05-2023 07:06:26.0000,190.514840100068,1449.1,4.57954551248387,-0.02
1683357696,14520,0,4095,-1,0,06-05-2023 07:21:36.0000,197.411087481866,1452,4.60911728266024,-0.01
1683357696,14576,0,4361,3,0,06-05-2023 07:21:36.0000,265.351895021059,1457.6,4.666221390587,0.03
1683357696,14569,0,5836,6,0,06-05-2023 07:21:36.0000,642.091335322975,1456.9,4.65908337709616,0.06
1683357696,14602,0,6706,5,0,06-05-2023 07:21:36.0000,864.303750958682,1460.2,4.69273401212443,0.05
1683357696,14552,0,5075,0,0,06-05-2023 07:21:36.0000,447.719325784156,1455.2,4.64174820147553,0
1683357696,14756,0,4961,-2,0,06-05-2023 07:21:36.0000,418.601836838788,1475.6,4.84977030892302,-0.02
1683360386,14494,0,4071,-1,0,06-05-2023 08:06:26.0000,191.281089809157,1449.4,4.58260466112281,-0.01
1683367586,14523,0,4029,1,0,06-05-2023 10:06:26.0000,180.553593881916,1452.3,4.61217643129917,0.01
1683371186,14518,0,4032,2,0,06-05-2023 11:06:26.0000,181.319843591005,1451.8,4.60707785023428,0.02
1683378386,14371,0,7727,4,0,06-05-2023 13:06:26.0000,1125.08406861852,1437.1,4.45717956692652,0.04
1683381986,14518,0,6690,6,0,06-05-2023 14:06:26.0000,860.217085843542,1451.8,4.60707785023428,0.06
1683389186,14592,0,6693,5,0,06-05-2023 16:06:26.0000,860.983335552631,1459.2,4.68253684999465,0.05
1683392786,14602,0,6923,5,0,06-05-2023 17:06:26.0000,919.72914658276,1460.2,4.69273401212443,0.05
1683399986,14608,0,6406,1,0,06-05-2023 19:06:26.0000,787.678780049817,1460.8,4.69885230940229,0.01
1683403586,14612,0,5029,1,0,06-05-2023 20:06:26.0000,435.97016357813,1461.2,4.70293117425421,0.01
1683410786,14688,0,5085,-2,0,06-05-2023 22:06:26.0000,450.273491481118,1468.8,4.78042960644053,-0.02
1683414386,14733,0,5310,-2,0,06-05-2023 23:06:26.0000,507.742219662766,1473.3,4.82631683602454,-0.02
1683421586,14759,0,4388,-2,0,07-05-2023 01:06:26.0000,272.248142402857,1475.9,4.85282945756196,-0.02
1683423232,14735,0,4441,-3,0,07-05-2023 01:33:52.0000,285.785220596756,1473.5,4.82835626845049,-0.03
1683423232,14768,0,4398,-3,0,07-05-2023 01:33:52.0000,274.802308099819,1476.8,4.86200690347876,-0.03
1683423232,14749,0,4182,-1,0,07-05-2023 01:33:52.0000,219.632329045437,1474.9,4.84263229543218,-0.01
1683423232,14770,0,4208,5,0,07-05-2023 01:33:52.0000,226.273159857538,1477,4.86404633590472,0.05
1683423232,14865,0,4373,8,0,07-05-2023 01:33:52.0000,268.416893857414,1486.5,4.96091937613762,0.08
1683423232,15085,0,4819,7,0,07-05-2023 01:33:52.0000,382.332683941925,1508.5,5.18525694299276,0.07
1683425186,14745,0,4433,-2,0,07-05-2023 02:06:26.0000,283.741888039186,1474.5,4.83855343058027,-0.02
1683432386,14751,0,4619,-3,0,07-05-2023 04:06:26.0000,331.249370002682,1475.1,4.84467172785814,-0.03
1683435986,14752,0,4466,-4,0,07-05-2023 05:06:26.0000,292.170634839162,1475.2,4.84569144407112,-0.04
1683443186,14770,0,4395,-3,0,07-05-2023 07:06:26.0000,274.03605839073,1477,4.86404633590472,-0.03
1683446786,14763,0,4222,-2,0,07-05-2023 08:06:26.0000,229.848991833285,1476.3,4.85690832241387,-0.02
1683453986,14732,0,4347,1,0,07-05-2023 10:06:26.0000,261.776063045312,1473.2,4.82529711981156,0.01
1683457586,14776,0,4148,3,0,07-05-2023 11:06:26.0000,210.948165675765,1477.6,4.87016463318258,0.03
1683464786,14778,0,4192,6,0,07-05-2023 13:06:26.0000,222.186494742399,1477.8,4.87220406560854,0.06
1683468386,14790,0,4201,7,0,07-05-2023 14:06:26.0000,224.485243869665,1479,4.88444066016428,0.07
1683475586,15022,0,4365,9,0,07-05-2023 16:06:26.0000,266.373561299844,1502.2,5.12101482157516,0.09
1683479186,15056,0,4306,9,0,07-05-2023 17:06:26.0000,251.303983687767,1505.6,5.1556851728164,0.09
1683486386,15124,0,5192,7,0,07-05-2023 19:06:26.0000,477.603064438613,1512.4,5.22502587529891,0.07
1683488768,15163,0,9740,5,0,07-05-2023 19:46:08.0000,1639.237623417,1516.3,5.26479480760504,0.05
1683488768,15179,0,8964,-1,0,07-05-2023 19:46:08.0000,1441.03436533273,1517.9,5.28111026701269,-0.01
1683488768,15174,0,7108,-3,0,07-05-2023 19:46:08.0000,966.98121197656,1517.4,5.2760116859478,-0.03
1683488768,15161,0,5899,-4,0,07-05-2023 19:46:08.0000,658.182579213837,1516.1,5.26275537517909,-0.04
1683488768,15137,0,5165,-1,0,07-05-2023 19:46:08.0000,470.706817056815,1513.7,5.23828218606762,-0.01
1683488768,15063,0,5267,10,0,07-05-2023 19:46:08.0000,496.759307165829,1506.3,5.16282318630725,0.1
1683489986,15151,0,7891,3,0,07-05-2023 20:06:26.0000,1166.9723860487,1515.1,5.25255821304931,0.03
1683497186,15169,0,10186,3,0,07-05-2023 22:06:26.0000,1753.15341350151,1516.9,5.27091310488291,0.03
1683500786,15180,0,10280,1,0,07-05-2023 23:06:26.0000,1777.16257105295,1518,5.28212998322567,0.01
1683507986,15188,0,10574,-2,0,08-05-2023 01:06:26.0000,1852.25504254364,1518.8,5.29028771292949,-0.02
1683511586,15185,0,6643,-3,0,08-05-2023 02:06:26.0000,848.21250706782,1518.5,5.28722856429056,-0.03
1683518786,15170,0,6684,-4,0,08-05-2023 04:06:26.0000,858.684586425365,1517,5.27193282109589,-0.04
1683522386,15167,0,6482,-4,0,08-05-2023 05:06:26.0000,807.09043934673,1516.7,5.26887367245695,-0.04
1683529586,15149,0,5092,-3,0,08-05-2023 07:06:26.0000,452.061407468992,1514.9,5.25051878062335,-0.03
1683533186,15145,0,5410,-2,0,08-05-2023 08:06:26.0000,533.283876632388,1514.5,5.24643991577144,-0.02
1683540386,15135,0,5220,1,0,08-05-2023 10:06:26.0000,484.754728390107,1513.5,5.23624275364166,0.01
1683543986,15129,0,5411,6,0,08-05-2023 11:06:26.0000,533.539293202084,1512.9,5.2301244563638,0.06
1683551186,15093,0,6322,13,0,08-05-2023 13:06:26.0000,766.223788195335,1509.3,5.19341467269659,0.13
1683554304,15101,0,4714,15,0,08-05-2023 13:58:24.0000,355.513944123823,1510.1,5.20157240240041,0.15
1683554304,15020,0,4558,16,0,08-05-2023 13:58:24.0000,315.668959251213,1502,5.1189753891492,0.16
1683554304,14950,0,4458,8,0,08-05-2023 13:58:24.0000,290.127302281592,1495,5.04759525424075,0.08
1683554304,14967,0,4569,0,0,08-05-2023 13:58:24.0000,318.478541517872,1496.7,5.06493042986137,0
1683554304,14931,0,4418,-3,0,08-05-2023 13:58:24.0000,279.910639493743,1493.1,5.02822064619416,-0.03
1683554304,14922,0,4263,-2,0,08-05-2023 13:58:24.0000,240.32107119083,1492.2,5.01904320027736,-0.02
1683554786,15110,0,4724,13,0,08-05-2023 14:06:26.0000,358.068109820785,1511,5.21074984831721,0.13
1683561986,15068,0,4496,15,0,08-05-2023 16:06:26.0000,299.833131930048,1506.8,5.16792176737214,0.15
1683565586,15054,0,4673,17,0,08-05-2023 17:06:26.0000,345.041864766278,1505.4,5.15364574039045,0.17
1683572786,14995,0,4996,11,0,08-05-2023 19:06:26.0000,427.541416778155,1499.5,5.09348248382475,0.11
1683576386,14993,0,4546,10,0,08-05-2023 20:06:26.0000,312.603960414859,1499.3,5.09144305139879,0.1
1683583586,14939,0,4611,6,0,08-05-2023 22:06:26.0000,329.206037445113,1493.9,5.03637837589799,0.06
1683587186,14969,0,4496,2,0,08-05-2023 23:06:26.0000,299.833131930048,1496.9,5.06696986228733,0.02
1683594386,14977,0,4457,-1,0,09-05-2023 01:06:26.0000,289.871885711896,1497.7,5.07512759199115,-0.01
