serial number: 211590
lat: 64.67
lon: -148.63
time,pressure (mbar),approximate depth (m),ambient,backscatter,temp (C),battery (V)
2022-11-19 10:19:27,977.3,-0.23,632.0,40118.0,-9.05,3.59
2022-11-19 11:19:27,975.5,-0.25,4978.0,40119.0,-9.45,3.59
2022-11-19 12:19:27,976.3,-0.24,8849.0,40128.0,-9.2,3.59
2022-11-19 13:19:27,977.4,-0.23,11285.0,40128.0,-8.92,3.65
2022-11-19 14:19:27,979.5,-0.21,11387.0,40135.0,-8.35,3.65
2022-11-19 15:19:27,982.0,-0.18,8490.0,40166.0,-7.53,3.65
2022-11-19 22:19:27,980.9,-0.19,0.0,40198.0,-8.02,3.6
2022-11-19 23:19:27,981.1,-0.19,0.0,40205.0,-7.97,3.6
2022-11-20 00:19:27,978.5,-0.22,1.0,40165.0,-8.56,3.6
2022-11-20 01:19:27,981.6,-0.19,0.0,40207.0,-7.9,3.59
2022-11-20 02:19:27,984.0,-0.16,0.0,40224.0,-7.21,3.59
2022-11-20 03:19:27,977.9,-0.23,0.0,40099.0,-8.67,3.59
2022-11-20 04:19:27,974.7,-0.26,0.0,40105.0,-9.54,3.58
2022-11-20 05:19:27,973.1,-0.27,0.0,40054.0,-9.93,3.58
2022-11-20 06:19:27,975.1,-0.25,0.0,40032.0,-9.47,3.58
2022-11-20 10:19:27,991.8,-0.08,265.0,40274.0,-5.18,3.58
2022-11-20 11:19:27,992.3,-0.08,3872.0,40268.0,-5.08,3.58
2022-11-20 12:19:27,992.2,-0.08,11873.0,40304.0,-4.91,3.58
2022-11-20 13:19:27,989.8,-0.10,9270.0,40270.0,-5.59,3.61
2022-11-20 14:19:27,993.2,-0.07,13328.0,40308.0,-4.64,3.61
2022-11-20 15:19:27,994.1,-0.06,8244.0,40301.0,-4.46,3.61
2022-11-20 16:19:27,994.9,-0.05,2158.0,40305.0,-4.33,3.59
2022-11-20 17:19:27,992.9,-0.07,51.0,40303.0,-4.84,3.59
2022-11-20 18:19:27,991.2,-0.09,0.0,40288.0,-5.26,3.59
2022-11-20 19:19:27,993.2,-0.07,0.0,40308.0,-4.73,3.58
2022-11-20 20:19:27,991.7,-0.08,0.0,40283.0,-5.08,3.58
2022-11-20 21:19:27,988.2,-0.12,0.0,40261.0,-5.98,3.58
2022-11-20 22:19:27,984.9,-0.15,0.0,40033.0,-6.74,3.57
2022-11-20 23:19:27,986.6,-0.14,0.0,40132.0,-6.35,3.57
2022-11-21 00:19:27,983.9,-0.16,0.0,40023.0,-7.06,3.57
2022-11-21 01:19:27,978.7,-0.22,0.0,39996.0,-8.38,3.56
2022-11-21 02:19:27,986.2,-0.14,0.0,40176.0,-6.52,3.56
2022-11-21 03:19:27,985.8,-0.14,0.0,40223.0,-6.7,3.56
2022-11-21 07:19:27,979.0,-0.21,0.0,40094.0,-8.24,3.54
2022-11-21 08:19:27,973.8,-0.27,1.0,40981.0,-9.6,3.54
2022-11-21 09:19:27,977.1,-0.23,0.0,41961.0,-8.85,3.54
2022-11-21 10:19:27,974.8,-0.26,284.0,42226.0,-9.34,3.55
2022-11-21 11:19:27,978.5,-0.22,2569.0,42338.0,-8.42,3.55
2022-11-21 12:19:27,985.5,-0.15,6644.0,41814.0,-6.56,3.55
2022-11-21 22:19:27,962.8,-0.38,0.0,43650.0,-12.31,3.55
2022-11-21 23:19:27,960.1,-0.41,0.0,43420.0,-13.02,3.55
2022-11-22 00:19:27,957.5,-0.43,0.0,43396.0,-13.62,3.55
2022-11-22 07:19:27,967.6,-0.33,0.0,43931.0,-11.06,3.52
2022-11-22 08:19:27,968.8,-0.32,0.0,44259.0,-10.67,3.52
2022-11-22 09:19:27,970.6,-0.30,0.0,44499.0,-10.3,3.52
2022-11-22 10:19:27,973.7,-0.27,146.0,48872.0,-9.46,3.51
2022-11-22 11:19:27,975.3,-0.25,1290.0,62333.0,-9.03,3.51
2022-11-22 12:19:27,979.1,-0.21,2952.0,63906.0,-8.06,3.51
2022-11-22 13:19:27,981.2,-0.19,5568.0,63260.0,-7.44,3.51
2022-11-22 14:19:27,981.5,-0.19,4820.0,63601.0,-7.38,3.51
2022-11-22 15:19:27,980.3,-0.20,2528.0,64036.0,-7.7,3.51
2022-11-22 22:19:27,977.2,-0.23,0.0,61072.0,-8.52,3.48
2022-11-22 23:19:27,982.4,-0.18,0.0,60993.0,-7.22,3.48
2022-11-23 00:19:27,985.0,-0.15,0.0,60917.0,-6.54,3.48
2022-11-23 01:19:27,986.2,-0.14,0.0,61062.0,-6.17,3.47
2022-11-23 02:19:27,986.7,-0.14,0.0,61063.0,-6.02,3.47
2022-11-23 03:19:27,987.5,-0.13,0.0,61265.0,-5.89,3.47
2022-11-23 04:19:27,986.6,-0.14,0.0,61207.0,-6.03,3.45
2022-11-23 05:19:27,987.5,-0.13,0.0,61270.0,-5.82,3.45
2022-11-23 06:19:27,987.8,-0.12,0.0,61579.0,-5.75,3.45
2022-11-23 07:19:27,988.4,-0.12,0.0,61633.0,-5.59,3.44
2022-11-23 08:19:27,988.0,-0.12,1.0,61572.0,-5.69,3.44
2022-11-23 09:19:27,987.8,-0.12,0.0,61613.0,-5.69,3.44
2022-11-23 10:19:27,987.8,-0.12,59.0,61617.0,-5.72,3.43
2022-11-23 11:19:27,988.2,-0.12,915.0,61601.0,-5.68,3.43
2022-11-23 12:19:27,988.0,-0.12,2907.0,61633.0,-5.67,3.43
2022-11-23 13:19:27,989.0,-0.11,3623.0,61869.0,-5.44,3.42
2022-11-23 14:19:27,989.9,-0.10,3085.0,61779.0,-5.2,3.42
2022-11-23 15:19:27,990.0,-0.10,1936.0,61509.0,-5.16,3.42
2022-11-23 22:19:27,985.0,-0.15,0.0,59515.0,-6.4,3.38
2022-11-23 23:19:27,984.0,-0.16,0.0,58779.0,-6.62,3.38
2022-11-24 00:19:27,983.4,-0.17,0.0,59126.0,-6.76,3.38
2022-11-24 01:19:27,982.7,-0.18,1.0,58311.0,-6.95,3.36
2022-11-24 02:19:27,983.1,-0.17,0.0,58389.0,-6.86,3.36
2022-11-24 03:19:27,982.2,-0.18,0.0,58526.0,-7.03,3.36
2022-11-24 07:19:27,981.9,-0.18,0.0,59214.0,-7.15,3.28
2022-11-24 08:19:27,981.3,-0.19,0.0,59550.0,-7.25,3.28
2022-11-24 09:19:27,979.8,-0.21,0.0,59544.0,-7.61,3.28
2022-11-24 10:19:27,978.8,-0.22,53.0,60053.0,-7.85,3.19
2022-11-24 11:19:27,978.5,-0.22,1104.0,60482.0,-7.98,3.19
2022-11-24 12:19:27,979.5,-0.21,2739.0,60614.0,-7.67,3.19
2022-11-24 16:19:27,981.3,-0.19,593.0,60603.0,-7.21,2.81
2022-11-24 17:19:27,980.3,-0.20,10.0,59646.0,-7.44,2.81
2022-11-24 18:19:27,980.8,-0.20,0.0,59688.0,-7.36,2.81
