time,ambient_light,scattered_light,dt,NTU
1675787359,13,3082,07-02-2023 16:29:19.0000,NaN
1675788259,12,3158,07-02-2023 16:44:19.0000,NaN
1675789159,12,3165,07-02-2023 16:59:19.0000,NaN
1675790059,11,3134,07-02-2023 17:14:19.0000,NaN
1675790959,12,3162,07-02-2023 17:29:19.0000,NaN
1675791859,12,3076,07-02-2023 17:44:19.0000,NaN
1675792759,11,3079,07-02-2023 17:59:19.0000,NaN
1675793659,10,3159,07-02-2023 18:14:19.0000,NaN
1675794559,11,3165,07-02-2023 18:29:19.0000,NaN
1675795459,12,3265,07-02-2023 18:44:19.0000,NaN
1675796359,12,3203,07-02-2023 18:59:19.0000,NaN
1675797259,11,3156,07-02-2023 19:14:19.0000,NaN
1675798159,11,3157,07-02-2023 19:29:19.0000,NaN
1675799059,11,3156,07-02-2023 19:44:19.0000,NaN
1675799959,12,3111,07-02-2023 19:59:19.0000,NaN
1675800859,11,3248,07-02-2023 20:14:19.0000,NaN
1675801759,11,3077,07-02-2023 20:29:19.0000,NaN
1675802659,11,3145,07-02-2023 20:44:19.0000,NaN
1675803559,12,3252,07-02-2023 20:59:19.0000,NaN
1675804459,11,3176,07-02-2023 21:14:19.0000,NaN
1675805359,10,3329,07-02-2023 21:29:19.0000,NaN
1675806259,10,3136,07-02-2023 21:44:19.0000,NaN
1675807159,11,3137,07-02-2023 21:59:19.0000,NaN
1675808059,11,3125,07-02-2023 22:14:19.0000,NaN
1675808959,10,3141,07-02-2023 22:29:19.0000,NaN
1675809859,9,3071,07-02-2023 22:44:19.0000,NaN
1675810759,10,3162,07-02-2023 22:59:19.0000,NaN
1675811659,11,3097,07-02-2023 23:14:19.0000,NaN
1675812559,10,3380,07-02-2023 23:29:19.0000,NaN
1675813459,10,3076,07-02-2023 23:44:19.0000,NaN
1675814359,12,3151,07-02-2023 23:59:19.0000,NaN
1675815259,11,3104,08-02-2023 00:14:19.0000,NaN
1675816159,11,3187,08-02-2023 00:29:19.0000,NaN
1675817059,11,3243,08-02-2023 00:44:19.0000,NaN
1675817959,10,3161,08-02-2023 00:59:19.0000,NaN
1675818859,11,3071,08-02-2023 01:14:19.0000,NaN
1675819759,11,3100,08-02-2023 01:29:19.0000,NaN
1675820659,11,3092,08-02-2023 01:44:19.0000,NaN
1675821559,11,3150,08-02-2023 01:59:19.0000,NaN
1675822459,11,3166,08-02-2023 02:14:19.0000,NaN
1675823359,9,3112,08-02-2023 02:29:19.0000,NaN
1675824259,11,3108,08-02-2023 02:44:19.0000,NaN
1675825159,11,3105,08-02-2023 02:59:19.0000,NaN
1675826059,10,3084,08-02-2023 03:14:19.0000,NaN
1675826959,11,3237,08-02-2023 03:29:19.0000,NaN
1675827859,11,3168,08-02-2023 03:44:19.0000,NaN
1675828759,11,3114,08-02-2023 03:59:19.0000,NaN
1675829659,11,3076,08-02-2023 04:14:19.0000,NaN
1675830559,11,3132,08-02-2023 04:29:19.0000,NaN
1675831459,10,3215,08-02-2023 04:44:19.0000,NaN
1675832359,10,3129,08-02-2023 04:59:19.0000,NaN
1675833259,10,3135,08-02-2023 05:14:19.0000,NaN
1675834159,12,3183,08-02-2023 05:29:19.0000,NaN
1675835059,11,3476,08-02-2023 05:44:19.0000,NaN
1675835959,11,3217,08-02-2023 05:59:19.0000,NaN
1675836859,11,3149,08-02-2023 06:14:19.0000,NaN
1675837759,11,3101,08-02-2023 06:29:19.0000,NaN
1675838659,11,3110,08-02-2023 06:44:19.0000,NaN
1675839559,12,3148,08-02-2023 06:59:19.0000,NaN
1675840459,11,3128,08-02-2023 07:14:19.0000,NaN
1675841359,11,3153,08-02-2023 07:29:19.0000,NaN
1675842259,11,3142,08-02-2023 07:44:19.0000,NaN
1675843159,11,3152,08-02-2023 07:59:19.0000,NaN
1675844059,10,3105,08-02-2023 08:14:19.0000,NaN
1675844959,12,3112,08-02-2023 08:29:19.0000,NaN
1675845859,11,3124,08-02-2023 08:44:19.0000,NaN
1675846759,12,3417,08-02-2023 08:59:19.0000,NaN
1675847659,10,3172,08-02-2023 09:14:19.0000,NaN
1675848559,12,3288,08-02-2023 09:29:19.0000,NaN
1675849459,11,3208,08-02-2023 09:44:19.0000,NaN
1675850359,14,3134,08-02-2023 09:59:19.0000,NaN
1675851259,13,3158,08-02-2023 10:14:19.0000,NaN
1675852159,14,3157,08-02-2023 10:29:19.0000,NaN
1675853059,15,3150,08-02-2023 10:44:19.0000,NaN
1675853959,14,3171,08-02-2023 10:59:19.0000,NaN
1675854859,15,3228,08-02-2023 11:14:19.0000,NaN
1675855759,16,3142,08-02-2023 11:29:19.0000,NaN
1675856659,16,3247,08-02-2023 11:44:19.0000,NaN
1675857559,17,3147,08-02-2023 11:59:19.0000,NaN
1675858459,17,3184,08-02-2023 12:14:19.0000,NaN
1675859359,17,3165,08-02-2023 12:29:19.0000,NaN
1675860259,19,3227,08-02-2023 12:44:19.0000,NaN
1675861159,20,3204,08-02-2023 12:59:19.0000,NaN
1675862059,21,3235,08-02-2023 13:14:19.0000,NaN
1675862959,23,3360,08-02-2023 13:29:19.0000,NaN
1675863859,22,3271,08-02-2023 13:44:19.0000,NaN
1675864759,19,3233,08-02-2023 13:59:19.0000,NaN
1675865659,18,3208,08-02-2023 14:14:19.0000,NaN
1675866559,21,3220,08-02-2023 14:29:19.0000,NaN
1675867459,23,3303,08-02-2023 14:44:19.0000,NaN
1675868359,19,3189,08-02-2023 14:59:19.0000,NaN
1675869259,20,3214,08-02-2023 15:14:19.0000,NaN
1675870159,17,3284,08-02-2023 15:29:19.0000,NaN
1675871059,16,3273,08-02-2023 15:44:19.0000,NaN
1675871959,14,3210,08-02-2023 15:59:19.0000,NaN
1675872859,14,3216,08-02-2023 16:14:19.0000,NaN
1675873759,13,3189,08-02-2023 16:29:19.0000,NaN
1675874659,12,3195,08-02-2023 16:44:19.0000,NaN
1675875559,12,3227,08-02-2023 16:59:19.0000,NaN
1675876459,10,3278,08-02-2023 17:14:19.0000,NaN
1675877359,11,3413,08-02-2023 17:29:19.0000,NaN
1675878259,11,3185,08-02-2023 17:44:19.0000,NaN
1675879159,10,3159,08-02-2023 17:59:19.0000,NaN
1675880059,11,3190,08-02-2023 18:14:19.0000,NaN
1675880959,10,3217,08-02-2023 18:29:19.0000,NaN
1675881859,12,3256,08-02-2023 18:44:19.0000,NaN
1675882759,10,3228,08-02-2023 18:59:19.0000,NaN
1675883659,11,3213,08-02-2023 19:14:19.0000,NaN
1675884559,10,3214,08-02-2023 19:29:19.0000,NaN
1675885459,11,3340,08-02-2023 19:44:19.0000,NaN
1675886359,12,3194,08-02-2023 19:59:19.0000,NaN
1675887259,11,3240,08-02-2023 20:14:19.0000,NaN
1675888159,10,3203,08-02-2023 20:29:19.0000,NaN
1675889059,11,3212,08-02-2023 20:44:19.0000,NaN
1675889959,11,3302,08-02-2023 20:59:19.0000,NaN
1675890859,10,3285,08-02-2023 21:14:19.0000,NaN
1675891759,10,3212,08-02-2023 21:29:19.0000,NaN
1675892659,11,3220,08-02-2023 21:44:19.0000,NaN
1675893559,11,3239,08-02-2023 21:59:19.0000,NaN
1675894459,12,3193,08-02-2023 22:14:19.0000,NaN
1675895359,12,3292,08-02-2023 22:29:19.0000,NaN
1675896259,11,3290,08-02-2023 22:44:19.0000,NaN
1675897159,11,3162,08-02-2023 22:59:19.0000,NaN
1675898059,12,3362,08-02-2023 23:14:19.0000,NaN
1675898959,12,3215,08-02-2023 23:29:19.0000,NaN
1675899859,10,3230,08-02-2023 23:44:19.0000,NaN
1675900759,10,3258,08-02-2023 23:59:19.0000,NaN
1675901659,11,3198,09-02-2023 00:14:19.0000,NaN
1675902559,10,3227,09-02-2023 00:29:19.0000,NaN
1675903459,12,3238,09-02-2023 00:44:19.0000,NaN
1675904359,11,3203,09-02-2023 00:59:19.0000,NaN
1675905259,10,3260,09-02-2023 01:14:19.0000,NaN
1675906159,11,3229,09-02-2023 01:29:19.0000,NaN
1675907059,11,3207,09-02-2023 01:44:19.0000,NaN
1675907959,12,3227,09-02-2023 01:59:19.0000,NaN
1675908859,11,3200,09-02-2023 02:14:19.0000,NaN
1675909759,10,3235,09-02-2023 02:29:19.0000,NaN
1675910659,10,3216,09-02-2023 02:44:19.0000,NaN
1675911559,11,3163,09-02-2023 02:59:19.0000,NaN
1675912459,11,3210,09-02-2023 03:14:19.0000,NaN
1675913359,11,3244,09-02-2023 03:29:19.0000,NaN
1675914259,12,3326,09-02-2023 03:44:19.0000,NaN
1675915159,12,3221,09-02-2023 03:59:19.0000,NaN
1675916059,11,3194,09-02-2023 04:14:19.0000,NaN
1675916959,11,3245,09-02-2023 04:29:19.0000,NaN
1675917859,10,3197,09-02-2023 04:44:19.0000,NaN
1675918759,10,3269,09-02-2023 04:59:19.0000,NaN
1675919659,10,3210,09-02-2023 05:14:19.0000,NaN
1675920559,10,3178,09-02-2023 05:29:19.0000,NaN
1675921459,10,3355,09-02-2023 05:44:19.0000,NaN
1675922359,11,3149,09-02-2023 05:59:19.0000,NaN
1675923259,12,3224,09-02-2023 06:14:19.0000,NaN
1675924159,11,3192,09-02-2023 06:29:19.0000,NaN
1675925059,12,3276,09-02-2023 06:44:19.0000,NaN
1675925959,12,3165,09-02-2023 06:59:19.0000,NaN
1675926859,11,3176,09-02-2023 07:14:19.0000,NaN
1675927759,11,3169,09-02-2023 07:29:19.0000,NaN
1675928659,12,3717,09-02-2023 07:44:19.0000,NaN
1675929559,10,3531,09-02-2023 07:59:19.0000,NaN
1675930459,11,3667,09-02-2023 08:14:19.0000,NaN
1675931359,12,4044,09-02-2023 08:29:19.0000,NaN
1675932259,11,3592,09-02-2023 08:44:19.0000,NaN
1675933159,11,4248,09-02-2023 08:59:19.0000,NaN
1675934059,12,3877,09-02-2023 09:14:19.0000,NaN
1675934959,12,3876,09-02-2023 09:29:19.0000,NaN
1675935859,12,4047,09-02-2023 09:44:19.0000,NaN
1675936759,13,4091,09-02-2023 09:59:19.0000,NaN
1675937659,14,3926,09-02-2023 10:14:19.0000,NaN
1675938559,15,3886,09-02-2023 10:29:19.0000,NaN
1675939459,15,3781,09-02-2023 10:44:19.0000,NaN
1675940359,17,3678,09-02-2023 10:59:19.0000,NaN
1675941259,20,3869,09-02-2023 11:14:19.0000,NaN
1675942159,19,4045,09-02-2023 11:29:19.0000,NaN
1675943059,20,3884,09-02-2023 11:44:19.0000,NaN
1675943959,20,3884,09-02-2023 11:59:19.0000,NaN
1675944859,21,3970,09-02-2023 12:14:19.0000,NaN
1675945759,22,3872,09-02-2023 12:29:19.0000,NaN
1675946659,22,4009,09-02-2023 12:44:19.0000,NaN
1675947559,22,4039,09-02-2023 12:59:19.0000,NaN
1675948459,22,3949,09-02-2023 13:14:19.0000,NaN
1675949359,24,3915,09-02-2023 13:29:19.0000,NaN
1675950259,21,3993,09-02-2023 13:44:19.0000,NaN
1675951159,23,3956,09-02-2023 13:59:19.0000,NaN
1675952059,22,4222,09-02-2023 14:14:19.0000,NaN
1675952959,20,4092,09-02-2023 14:29:19.0000,NaN
1675953859,20,3998,09-02-2023 14:44:19.0000,NaN
1675954759,19,4066,09-02-2023 14:59:19.0000,NaN
1675955659,18,4027,09-02-2023 15:14:19.0000,NaN
1675956559,16,4105,09-02-2023 15:29:19.0000,NaN
1675957459,16,4022,09-02-2023 15:44:19.0000,NaN
1675958359,16,4134,09-02-2023 15:59:19.0000,NaN
1675959259,14,4537,09-02-2023 16:14:19.0000,NaN
1675960159,14,4098,09-02-2023 16:29:19.0000,NaN
1675961059,11,4146,09-02-2023 16:44:19.0000,NaN
1675961959,12,4204,09-02-2023 16:59:19.0000,NaN
1675962859,11,4084,09-02-2023 17:14:19.0000,NaN
1675963759,11,4292,09-02-2023 17:29:19.0000,NaN
1675964659,10,4047,09-02-2023 17:44:19.0000,NaN
1675965559,11,3992,09-02-2023 17:59:19.0000,NaN
1675966459,12,4115,09-02-2023 18:14:19.0000,NaN
1675967359,12,4158,09-02-2023 18:29:19.0000,NaN
1675968259,11,4074,09-02-2023 18:44:19.0000,NaN
1675969159,12,3840,09-02-2023 18:59:19.0000,NaN
1675970059,10,4118,09-02-2023 19:14:19.0000,NaN
1675970959,10,4092,09-02-2023 19:29:19.0000,NaN
1675971859,12,4211,09-02-2023 19:44:19.0000,NaN
1675972759,11,4254,09-02-2023 19:59:19.0000,NaN
1675973659,12,4284,09-02-2023 20:14:19.0000,NaN
1675974559,12,4185,09-02-2023 20:29:19.0000,NaN
1675975459,10,4198,09-02-2023 20:44:19.0000,NaN
1675976359,12,3540,09-02-2023 20:59:19.0000,NaN
1675977259,11,3650,09-02-2023 21:14:19.0000,NaN
1675978159,13,3935,09-02-2023 21:29:19.0000,NaN
1675979059,11,3587,09-02-2023 21:44:19.0000,NaN
1675979959,11,3658,09-02-2023 21:59:19.0000,NaN
1675980859,11,3491,09-02-2023 22:14:19.0000,NaN
1675981759,10,3602,09-02-2023 22:29:19.0000,NaN
1675982659,10,3567,09-02-2023 22:44:19.0000,NaN
1675983559,11,3488,09-02-2023 22:59:19.0000,NaN
1675984459,10,3535,09-02-2023 23:14:19.0000,NaN
1675985359,11,3532,09-02-2023 23:29:19.0000,NaN
1675986259,11,3549,09-02-2023 23:44:19.0000,NaN
1675987159,11,3604,09-02-2023 23:59:19.0000,NaN
1675988059,10,3544,10-02-2023 00:14:19.0000,NaN
1675988959,10,3558,10-02-2023 00:29:19.0000,NaN
1675989859,10,3643,10-02-2023 00:44:19.0000,NaN
1675990759,12,3653,10-02-2023 00:59:19.0000,NaN
1675991659,10,3738,10-02-2023 01:14:19.0000,NaN
1675992559,11,4038,10-02-2023 01:29:19.0000,NaN
1675993459,10,4391,10-02-2023 01:44:19.0000,NaN
1675994359,11,3828,10-02-2023 01:59:19.0000,NaN
1675995259,12,4048,10-02-2023 02:14:19.0000,NaN
1675996159,10,4130,10-02-2023 02:29:19.0000,NaN
1675997059,12,3972,10-02-2023 02:44:19.0000,NaN
1675997959,11,4074,10-02-2023 02:59:19.0000,NaN
1675998859,11,4195,10-02-2023 03:14:19.0000,NaN
1675999759,10,3951,10-02-2023 03:29:19.0000,NaN
1676000659,11,3924,10-02-2023 03:44:19.0000,NaN
1676001559,11,4028,10-02-2023 03:59:19.0000,NaN
1676002459,11,4029,10-02-2023 04:14:19.0000,NaN
1676003359,10,4012,10-02-2023 04:29:19.0000,NaN
1676004259,12,4079,10-02-2023 04:44:19.0000,NaN
1676005159,11,4171,10-02-2023 04:59:19.0000,NaN
1676006059,11,4151,10-02-2023 05:14:19.0000,NaN
1676006959,10,4067,10-02-2023 05:29:19.0000,NaN
1676007859,10,4041,10-02-2023 05:44:19.0000,NaN
1676008759,12,4018,10-02-2023 05:59:19.0000,NaN
1676009659,10,3954,10-02-2023 06:14:19.0000,NaN
1676010559,10,3967,10-02-2023 06:29:19.0000,NaN
1676011459,10,4086,10-02-2023 06:44:19.0000,NaN
1676012359,11,4282,10-02-2023 06:59:19.0000,NaN
1676013259,10,4176,10-02-2023 07:14:19.0000,NaN
1676014159,12,4111,10-02-2023 07:29:19.0000,NaN
1676015059,11,4014,10-02-2023 07:44:19.0000,NaN
1676015959,11,4020,10-02-2023 07:59:19.0000,NaN
1676016859,10,4074,10-02-2023 08:14:19.0000,NaN
1676017759,10,3959,10-02-2023 08:29:19.0000,NaN
1676018659,12,4010,10-02-2023 08:44:19.0000,NaN
1676019559,11,3983,10-02-2023 08:59:19.0000,NaN
1676020459,12,3916,10-02-2023 09:14:19.0000,NaN
1676021359,12,4021,10-02-2023 09:29:19.0000,NaN
1676022259,13,3968,10-02-2023 09:44:19.0000,NaN
1676023159,13,4109,10-02-2023 09:59:19.0000,NaN
1676024059,13,3934,10-02-2023 10:14:19.0000,NaN
1676024959,16,4140,10-02-2023 10:29:19.0000,NaN
1676025859,16,4127,10-02-2023 10:44:19.0000,NaN
1676026759,16,4102,10-02-2023 10:59:19.0000,NaN
1676027659,16,4049,10-02-2023 11:14:19.0000,NaN
1676028559,15,4160,10-02-2023 11:29:19.0000,NaN
1676029459,17,4099,10-02-2023 11:44:19.0000,NaN
1676030359,16,4194,10-02-2023 11:59:19.0000,NaN
1676031259,18,4226,10-02-2023 12:14:19.0000,NaN
1676032159,23,4170,10-02-2023 12:29:19.0000,NaN
1676033059,23,4346,10-02-2023 12:44:19.0000,NaN
1676033959,25,4141,10-02-2023 12:59:19.0000,NaN
1676034859,23,4299,10-02-2023 13:14:19.0000,NaN
1676035759,18,3911,10-02-2023 13:29:19.0000,NaN
1676036659,19,4267,10-02-2023 13:44:19.0000,NaN
1676037559,19,4427,10-02-2023 13:59:19.0000,NaN
1676038459,17,4360,10-02-2023 14:14:19.0000,NaN
1676039359,17,4409,10-02-2023 14:29:19.0000,NaN
1676040259,15,4234,10-02-2023 14:44:19.0000,NaN
1676041159,17,4484,10-02-2023 14:59:19.0000,NaN
1676042059,17,4318,10-02-2023 15:14:19.0000,NaN
1676042959,17,4356,10-02-2023 15:29:19.0000,NaN
1676043859,16,4425,10-02-2023 15:44:19.0000,NaN
1676044759,15,4359,10-02-2023 15:59:19.0000,NaN
1676045659,13,4399,10-02-2023 16:14:19.0000,NaN
1676046559,12,4364,10-02-2023 16:29:19.0000,NaN
1676047459,13,4316,10-02-2023 16:44:19.0000,NaN
1676048359,12,4190,10-02-2023 16:59:19.0000,NaN
1676049259,11,4396,10-02-2023 17:14:19.0000,NaN
1676050159,11,4327,10-02-2023 17:29:19.0000,NaN
1676051059,11,4353,10-02-2023 17:44:19.0000,NaN
1676051959,12,4277,10-02-2023 17:59:19.0000,NaN
1676052859,10,4345,10-02-2023 18:14:19.0000,NaN
1676053759,11,4258,10-02-2023 18:29:19.0000,NaN
1676054659,10,4363,10-02-2023 18:44:19.0000,NaN
1676055559,10,4228,10-02-2023 18:59:19.0000,NaN
1676056459,11,4006,10-02-2023 19:14:19.0000,NaN
1676057359,10,4145,10-02-2023 19:29:19.0000,NaN
1676058259,11,4192,10-02-2023 19:44:19.0000,NaN
1676059159,11,4073,10-02-2023 19:59:19.0000,NaN
1676060059,12,4202,10-02-2023 20:14:19.0000,NaN
1676060959,12,4045,10-02-2023 20:29:19.0000,NaN
1676061859,10,4048,10-02-2023 20:44:19.0000,NaN
1676062759,10,4088,10-02-2023 20:59:19.0000,NaN
1676063659,11,4070,10-02-2023 21:14:19.0000,NaN
1676064559,11,4379,10-02-2023 21:29:19.0000,NaN
1676065459,11,3991,10-02-2023 21:44:19.0000,NaN
1676066359,11,4010,10-02-2023 21:59:19.0000,NaN
1676067259,11,4038,10-02-2023 22:14:19.0000,NaN
1676068159,10,4162,10-02-2023 22:29:19.0000,NaN
1676069059,11,4120,10-02-2023 22:44:19.0000,NaN
1676069959,10,3796,10-02-2023 22:59:19.0000,NaN
1676070859,11,4072,10-02-2023 23:14:19.0000,NaN
1676071759,10,4148,10-02-2023 23:29:19.0000,NaN
1676072659,10,4143,10-02-2023 23:44:19.0000,NaN
1676073559,11,3999,10-02-2023 23:59:19.0000,NaN
1676074459,11,4125,11-02-2023 00:14:19.0000,NaN
1676075359,11,4094,11-02-2023 00:29:19.0000,NaN
1676076259,11,4222,11-02-2023 00:44:19.0000,NaN
1676077159,11,4191,11-02-2023 00:59:19.0000,NaN
1676078059,10,4313,11-02-2023 01:14:19.0000,NaN
1676078959,11,4258,11-02-2023 01:29:19.0000,NaN
1676079859,10,4238,11-02-2023 01:44:19.0000,NaN
1676080759,11,4201,11-02-2023 01:59:19.0000,NaN
1676081659,12,4129,11-02-2023 02:14:19.0000,NaN
1676082559,11,4291,11-02-2023 02:29:19.0000,NaN
1676083459,10,4325,11-02-2023 02:44:19.0000,NaN
1676084359,11,4065,11-02-2023 02:59:19.0000,NaN
1676085259,11,4282,11-02-2023 03:14:19.0000,NaN
1676086159,11,4280,11-02-2023 03:29:19.0000,NaN
1676087059,10,4272,11-02-2023 03:44:19.0000,NaN
1676087959,12,4216,11-02-2023 03:59:19.0000,NaN
1676088859,11,4233,11-02-2023 04:14:19.0000,NaN
1676089759,11,4303,11-02-2023 04:29:19.0000,NaN
1676090659,11,4156,11-02-2023 04:44:19.0000,NaN
1676091559,10,4233,11-02-2023 04:59:19.0000,NaN
1676092459,12,4243,11-02-2023 05:14:19.0000,NaN
1676093359,11,4249,11-02-2023 05:29:19.0000,NaN
1676094259,11,4352,11-02-2023 05:44:19.0000,NaN
1676095159,12,4396,11-02-2023 05:59:19.0000,NaN
1676096059,12,4162,11-02-2023 06:14:19.0000,NaN
1676096959,10,4233,11-02-2023 06:29:19.0000,NaN
1676097859,11,4218,11-02-2023 06:44:19.0000,NaN
1676098759,10,4150,11-02-2023 06:59:19.0000,NaN
1676099659,10,4279,11-02-2023 07:14:19.0000,NaN
1676100559,11,4429,11-02-2023 07:29:19.0000,NaN
1676101459,11,4220,11-02-2023 07:44:19.0000,NaN
1676102359,11,4098,11-02-2023 07:59:19.0000,NaN
1676103259,12,4270,11-02-2023 08:14:19.0000,NaN
1676104159,11,4180,11-02-2023 08:29:19.0000,NaN
1676105059,11,4116,11-02-2023 08:44:19.0000,NaN
1676105959,11,4327,11-02-2023 08:59:19.0000,NaN
1676106859,12,3984,11-02-2023 09:14:19.0000,NaN
1676107759,11,3947,11-02-2023 09:29:19.0000,NaN
1676108659,12,4119,11-02-2023 09:44:19.0000,NaN
1676109559,14,4610,11-02-2023 09:59:19.0000,NaN
1676110459,16,3610,11-02-2023 10:14:19.0000,NaN
1676111359,16,3703,11-02-2023 10:29:19.0000,NaN
1676112259,16,4082,11-02-2023 10:44:19.0000,NaN
1676113159,17,3622,11-02-2023 10:59:19.0000,NaN
1676114059,19,3620,11-02-2023 11:14:19.0000,NaN
1676114959,23,3688,11-02-2023 11:29:19.0000,NaN
1676115859,24,3725,11-02-2023 11:44:19.0000,NaN
1676116759,22,3643,11-02-2023 11:59:19.0000,NaN
1676117659,20,3646,11-02-2023 12:14:19.0000,NaN
1676118559,21,3661,11-02-2023 12:29:19.0000,NaN
1676119459,22,3646,11-02-2023 12:44:19.0000,NaN
1676120359,23,3635,11-02-2023 12:59:19.0000,NaN
1676121259,21,3672,11-02-2023 13:14:19.0000,NaN
1676122159,22,3641,11-02-2023 13:29:19.0000,NaN
1676123059,23,3656,11-02-2023 13:44:19.0000,NaN
1676123959,22,3666,11-02-2023 13:59:19.0000,NaN
1676124859,21,3676,11-02-2023 14:14:19.0000,NaN
1676125759,20,3602,11-02-2023 14:29:19.0000,NaN
1676126659,19,3681,11-02-2023 14:44:19.0000,NaN
1676127559,17,3626,11-02-2023 14:59:19.0000,NaN
1676128459,18,3428,11-02-2023 15:14:19.0000,NaN
1676129359,17,3608,11-02-2023 15:29:19.0000,NaN
1676130259,16,3575,11-02-2023 15:44:19.0000,NaN
1676131159,15,3538,11-02-2023 15:59:19.0000,NaN
1676132059,14,3567,11-02-2023 16:14:19.0000,NaN
1676132959,13,3556,11-02-2023 16:29:19.0000,NaN
1676133859,12,3531,11-02-2023 16:44:19.0000,NaN
1676134759,12,3537,11-02-2023 16:59:19.0000,NaN
1676135659,11,3570,11-02-2023 17:14:19.0000,NaN
1676136559,10,3564,11-02-2023 17:29:19.0000,NaN
1676137459,10,3576,11-02-2023 17:44:19.0000,NaN
1676138359,12,3711,11-02-2023 17:59:19.0000,NaN
1676139259,11,3712,11-02-2023 18:14:19.0000,NaN
1676140159,12,3516,11-02-2023 18:29:19.0000,NaN
1676141059,11,3725,11-02-2023 18:44:19.0000,NaN
1676141959,11,3655,11-02-2023 18:59:19.0000,NaN
1676142859,9,3594,11-02-2023 19:14:19.0000,NaN
1676143759,12,3707,11-02-2023 19:29:19.0000,NaN
1676144659,11,3714,11-02-2023 19:44:19.0000,NaN
1676145559,10,3640,11-02-2023 19:59:19.0000,NaN
1676146459,10,3709,11-02-2023 20:14:19.0000,NaN
1676147359,10,3678,11-02-2023 20:29:19.0000,NaN
1676148259,11,3601,11-02-2023 20:44:19.0000,NaN
1676149159,11,3661,11-02-2023 20:59:19.0000,NaN
1676150059,11,3648,11-02-2023 21:14:19.0000,NaN
1676150959,11,3618,11-02-2023 21:29:19.0000,NaN
1676151859,10,3692,11-02-2023 21:44:19.0000,NaN
1676152759,10,3678,11-02-2023 21:59:19.0000,NaN
1676153659,11,3561,11-02-2023 22:14:19.0000,NaN
1676154559,11,3689,11-02-2023 22:29:19.0000,NaN
1676155459,12,3581,11-02-2023 22:44:19.0000,NaN
1676156359,12,3624,11-02-2023 22:59:19.0000,NaN
1676157259,11,3622,11-02-2023 23:14:19.0000,NaN
1676158159,10,3702,11-02-2023 23:29:19.0000,NaN
1676159059,11,3561,11-02-2023 23:44:19.0000,NaN
1676159959,11,3554,11-02-2023 23:59:19.0000,NaN
1676160859,10,3569,12-02-2023 00:14:19.0000,NaN
1676161759,11,3570,12-02-2023 00:29:19.0000,NaN
1676162659,11,3585,12-02-2023 00:44:19.0000,NaN
1676163559,12,3563,12-02-2023 00:59:19.0000,NaN
1676164459,12,3603,12-02-2023 01:14:19.0000,NaN
1676165359,11,3425,12-02-2023 01:29:19.0000,NaN
1676166259,11,3517,12-02-2023 01:44:19.0000,NaN
1676167159,11,3555,12-02-2023 01:59:19.0000,NaN
1676168059,10,3659,12-02-2023 02:14:19.0000,NaN
1676168959,11,3625,12-02-2023 02:29:19.0000,NaN
1676169859,12,3540,12-02-2023 02:44:19.0000,NaN
1676170759,11,3580,12-02-2023 02:59:19.0000,NaN
1676171659,11,3529,12-02-2023 03:14:19.0000,NaN
1676172559,12,3548,12-02-2023 03:29:19.0000,NaN
1676173459,12,3592,12-02-2023 03:44:19.0000,NaN
1676174359,10,3592,12-02-2023 03:59:19.0000,NaN
1676175259,11,3615,12-02-2023 04:14:19.0000,NaN
1676176159,12,3577,12-02-2023 04:29:19.0000,NaN
1676177059,11,3663,12-02-2023 04:44:19.0000,NaN
1676177959,12,3626,12-02-2023 04:59:19.0000,NaN
1676178859,11,3531,12-02-2023 05:14:19.0000,NaN
1676179759,12,3571,12-02-2023 05:29:19.0000,NaN
1676180659,10,3521,12-02-2023 05:44:19.0000,NaN
1676181559,10,3554,12-02-2023 05:59:19.0000,NaN
1676182459,11,3655,12-02-2023 06:14:19.0000,NaN
1676183359,10,3517,12-02-2023 06:29:19.0000,NaN
1676184259,11,3551,12-02-2023 06:44:19.0000,NaN
1676185159,11,3567,12-02-2023 06:59:19.0000,NaN
1676186059,11,3632,12-02-2023 07:14:19.0000,NaN
1676186959,11,3519,12-02-2023 07:29:19.0000,NaN
1676187859,11,3914,12-02-2023 07:44:19.0000,NaN
1676188759,12,3574,12-02-2023 07:59:19.0000,NaN
1676189659,11,3679,12-02-2023 08:14:19.0000,NaN
1676190559,12,3484,12-02-2023 08:29:19.0000,NaN
1676191459,11,3527,12-02-2023 08:44:19.0000,NaN
1676192359,11,3475,12-02-2023 08:59:19.0000,NaN
1676193259,12,3529,12-02-2023 09:14:19.0000,NaN
1676194159,11,3568,12-02-2023 09:29:19.0000,NaN
1676195059,12,3547,12-02-2023 09:44:19.0000,NaN
1676195959,13,3616,12-02-2023 09:59:19.0000,NaN
1676196859,15,3611,12-02-2023 10:14:19.0000,NaN
1676197759,16,3631,12-02-2023 10:29:19.0000,NaN
1676198659,17,3590,12-02-2023 10:44:19.0000,NaN
1676199559,17,3636,12-02-2023 10:59:19.0000,NaN
1676200459,20,3657,12-02-2023 11:14:19.0000,NaN
1676201359,18,3807,12-02-2023 11:29:19.0000,NaN
1676202259,20,3822,12-02-2023 11:44:19.0000,NaN
1676203159,21,3548,12-02-2023 11:59:19.0000,NaN
1676204059,22,3604,12-02-2023 12:14:19.0000,NaN
1676204959,24,3693,12-02-2023 12:29:19.0000,NaN
